Name,Date,N-1_Date,N-2_DATE,N_09:30_MAX_MINUS_N-1_09:00_Open,N_09:30_Min_MINUS_N-1_09:00_Open,N-1_Close_Minus_N_09:00_To_09:30_Max,N-1_Close_Minus_N_09:00_To_09:30_Min_,N-1_09:00_To_09:30_MAX_MINUS_09:00_OPEN,N-1_09:00_To_09:30_MIN_MINUS_09:00_OPEN,N-1_09:30_To_10:00_MAX_MINUS_09:30_OPEN,N-1_09:30_To_10:00_MIN_MINUS_09:30_OPEN,N-1_10:00_To_10:30_MAX_MINUS_10:00_OPEN,N-1_10:00_To_10:30_MIN_MINUS_10:00_OPEN,N-1_10:30_To_11:00_MAX_MINUS_10:30_OPEN,N-1_10:30_To_11:00_MIN_MINUS_10:30_OPEN,N-1_11:00_To_11:30_MAX_MINUS_11:00_OPEN,N-1_11:00_To_11:30_MIN_MINUS_11:00_OPEN,N-1_11:30_To_12:00_MAX_MINUS_11:30_OPEN,N-1_11:30_To_12:00_MIN_MINUS_11:30_OPEN,N-1_12:00_To_12:30_MAX_MINUS_12:00_OPEN,N-1_12:00_To_12:30_MIN_MINUS_12:00_OPEN,N-1_12:30_To_13:00_MAX_MINUS_12:30_OPEN,N-1_12:30_To_13:00_MIN_MINUS_12:30_OPEN,N-1_13:00_To_13:30_MAX_MINUS_13:00_OPEN,N-1_13:00_To_13:30_MIN_MINUS_13:00_OPEN,N-1_13:30_To_14:00_MAX_MINUS_13:30_OPEN,N-1_13:30_To_14:00_MIN_MINUS_13:30_OPEN,N-1_14:00_To_14:30_MAX_MINUS_14:00_OPEN,N-1_14:00_To_14:30_MIN_MINUS_14:00_OPEN,N-1_14:30_To_15:00_MAX_MINUS_14:30_OPEN,N-1_14:30_To_15:00_MIN_MINUS_14:30_OPEN,N-1_15:00_To_15:30_MAX_MINUS_15:00_OPEN,N-1_15:00_To_15:30_MIN_MINUS_15:00_OPEN,N-1_09:30_Open_Minus_N-1_EOD_Close,N_09:30_MAX_MINUS_N-1_EOD_CLOSE,N_09:30_Min_MINUS_N-1_EOD_CLOSE,N-1_15:30_To_EOD_MAX_MINUS_N_09:00_OPEN,N-1_15:30_To_EOD_MIN_MINUS_N_09:00_OPEN,N-1_09:00_To_09:30_Max_Minus_N-2_09:00_Open,N-1_09:00_To_09:30_Min_Minus_N-2_09:00_Open,N-1_EOD_Close_Minus_N-1_09:00_Open,N-2_EOD_Close_Minus_N-2_09:00_Open,N-2_09:00_To_09:30_MAX_MINUS_09:00_OPEN,N-2_09:00_To_09:30_MIN_MINUS_09:00_OPEN,N-2_09:30_To_10:00_MAX_MINUS_09:30_OPEN,N-2_09:30_To_10:00_MIN_MINUS_09:30_OPEN,N-2_10:00_To_10:30_MAX_MINUS_10:00_OPEN,N-2_10:00_To_10:30_MIN_MINUS_10:00_OPEN,N-2_10:30_To_11:00_MAX_MINUS_10:30_OPEN,N-2_10:30_To_11:00_MIN_MINUS_10:30_OPEN,N-2_11:00_To_11:30_MAX_MINUS_11:00_OPEN,N-2_11:00_To_11:30_MIN_MINUS_11:00_OPEN,N-2_11:30_To_12:00_MAX_MINUS_11:30_OPEN,N-2_11:30_To_12:00_MIN_MINUS_11:30_OPEN,N-2_12:00_To_12:30_MAX_MINUS_12:00_OPEN,N-2_12:00_To_12:30_MIN_MINUS_12:00_OPEN,N-2_12:30_To_13:00_MAX_MINUS_12:30_OPEN,N-2_12:30_To_13:00_MIN_MINUS_12:30_OPEN,N-2_13:00_To_13:30_MAX_MINUS_13:00_OPEN,N-2_13:00_To_13:30_MIN_MINUS_13:00_OPEN,N-2_13:30_To_14:00_MAX_MINUS_13:30_OPEN,N-2_13:30_To_14:00_MIN_MINUS_13:30_OPEN,N-2_14:00_To_14:30_MAX_MINUS_14:00_OPEN,N-2_14:00_To_14:30_MIN_MINUS_14:00_OPEN,N-2_14:30_To_15:00_MAX_MINUS_14:30_OPEN,N-2_14:30_To_15:00_MIN_MINUS_14:30_OPEN,N-2_15:00_To_15:30_MAX_MINUS_15:00_OPEN,N-2_15:00_To_15:30_MIN_MINUS_15:00_OPEN,N-2_09:30_Open_Minus_N-2_EOD_Close,N-2_15:30_To_EOD_MAX_MINUS_N-1_09:00_OPEN,N-2_15:30_To_EOD_MIN_MINUS_N-1_09:00_OPEN,N_09:00_To_13:45_Max_Minus_N-1_Close,N_09:00_To_13:45_Min_Minus_N-1_Close,N-1_Close_Minus_N_09:00_To_15:00_Max,N-1_Close_Minus_N_09:00_To_15:00_Min_,N_09:00_To_09:30_Max_Minus_09:00_Open,N_09:00_To_09:30_Min_Minus_09:00_Open,N_09:00_To_13:45_Max_Minus_09:00_Open,N_09:00_To_13:45_Min_Minus_09:00_Open,N_09:00_To_15:00_Max_Minus_09:00_Open,N_09:00_To_15:00_Min_Minus_09:00_Open,N_09:30_To_13:45_Max_Minus_N_09:30_Open,N_09:30_To_13:45_Min_Minus_N_09:30_Open,N_09:30_To_15:00_Max_Minus_N_09:30_Open,N_09:30_To_15:00_Min_Minus_N_09:30_Open,N_DAY_MAX_GRT_N-1_DAY_MAX,N_DAY_MIN_LT_N-1_DAY_MIN
INFRATEL,20190313,20190312,20190311,-31855,-31855,-31535,-31535,0.078,-3.414,0.51,-0.338,0.634,-0.112,0.866,-0.079,1.937,-0.78,0.727,0.095,0.66,-0.111,1.029,-0.063,0.827,-0.237,0.172,-0.362,0.156,-0.251,0.078,-0.853,0.173,-1.002,1.359,-31535,-31535,-1.012,98.686,3.987,0.631,-1.012,3.957,2.524,-0.36,0.631,-0.447,0.364,-0.048,0.016,-0.445,0.269,-0.079,0.205,-0.286,0.348,-0.032,0.032,-0.285,0.41,-0.174,0.441,-0.063,0.534,-0.047,0.657,-0.142,0.823,-0.425,-1.557,0.047,-0.157,-31535,-31535,-31535,-31535,0,0,0,0,0,0,0,0,0,0,0,1
INFY,20190312,20190311,20190308,0.217,-0.472,0.518,-0.169,0.71,-0.14,0.3,0.014,-0.014,-0.414,-0.098,-0.606,0.126,-0.204,0.049,-0.098,0.021,-0.282,0.218,-0.021,0.049,-0.183,0.211,-0.049,0.581,0.042,-0.035,-0.331,0.105,-0.381,-0.583,0.518,-0.169,-0.302,0.14,-0.508,-1.369,-0.302,-1.376,0,-1.426,0.098,-0.344,0.592,0.056,0.153,-0.224,0.25,-0.112,0.077,-0.273,0.272,-0.056,0.035,-0.217,0.07,-0.371,0.126,-0.168,0.287,-0.098,0.07,-0.266,0.049,-0.401,0.322,-0.028,-0.147,0.518,-0.53,0.518,-0.801,0.685,0,0.685,-0.36,0.685,-0.631,0.028,-0.989,0.028,-1.261,0,1
INFY,20190313,20190312,20190311,-70905,-70905,-70595,-70595,0.685,0,0.028,-0.485,0.203,-0.155,0.028,-0.466,0.071,-0.148,0.331,-0.127,0,-0.29,0.19,-0.049,0.028,-0.056,0.106,-0.319,0.134,-0.128,0.24,-0.142,0.035,-0.241,-1.068,-70595,-70595,-0.439,99.394,0.217,-0.472,-0.439,-0.302,0.71,-0.14,0.3,0.014,-0.014,-0.414,-0.098,-0.606,0.126,-0.204,0.049,-0.098,0.021,-0.282,0.218,-0.021,0.049,-0.183,0.211,-0.049,0.581,0.042,-0.035,-0.331,0.105,-0.381,0.58,0.169,0.141,-70595,-70595,-70595,-70595,0,0,0,0,0,0,0,0,0,0,0,1
IOC,20190312,20190311,20190308,4.283,3.106,1.758,0.55,1.642,-0.268,0.953,-0.166,0.361,-0.132,0.783,0.131,0.939,-0.033,0.772,0,0.194,-0.129,-0.065,-0.389,0.484,-0.097,0.161,-0.422,0.032,-0.587,0.065,-0.853,0.519,-0.131,1.919,1.758,0.55,2.697,-0.768,1.938,0.033,2.57,-0.403,0,-2.155,0.408,-0.652,0.614,-0.344,0.103,-0.241,0.137,-0.345,0.069,-0.415,0.853,-0.034,0.308,-0.344,0.307,-0.206,0.443,0.034,1.145,-0.102,0.441,-0.307,2.717,-0.102,-1.467,-0.503,-0.706,1.758,0,1.758,0,1.023,-0.194,1.023,-0.748,1.023,-0.748,0.288,-1.204,0.288,-1.204,1,0
IOC,20190313,20190312,20190311,-15385,-15385,-15310,-15310,1.023,-0.194,0.288,-1.204,0.932,0.097,0.29,-0.129,-0.032,-0.584,0.258,-0.357,0.291,-0.065,0.419,-0.195,0.129,-0.487,0.516,-0.162,0.194,-0.552,0.29,-0.324,0.032,-1.405,-0.941,-15310,-15310,-0.487,98.482,4.283,3.106,-0.487,2.57,1.642,-0.268,0.953,-0.166,0.361,-0.132,0.783,0.131,0.939,-0.033,0.772,0,0.194,-0.129,-0.065,-0.389,0.484,-0.097,0.161,-0.422,0.032,-0.587,0.065,-0.853,0.519,-0.131,-1.957,-0.617,-0.748,-15310,-15310,-15310,-15310,0,0,0,0,0,0,0,0,0,0,0,1
ITC,20190312,20190311,20190308,0.594,0.085,0.611,0.102,0,-0.653,1.238,0.086,-0.085,-0.735,0.34,-0.068,0.187,-0.154,0.102,-0.154,0.068,-0.102,0.034,-0.273,0.102,-0.256,0.187,-0.119,0.187,-0.256,0.085,-0.136,0.017,-0.462,0.58,0.611,0.102,0.034,-0.341,0.922,0.275,-0.017,0.582,0.82,-0.103,0.324,-0.154,-0.034,-0.586,0.189,-0.693,0.395,-0.19,0.479,0.086,-0.034,-0.516,0.257,0,0.206,-0.086,0.206,-0.086,0.291,0.017,0.12,-0.103,0.239,-0.034,0.017,-0.342,-0.446,0.913,0.102,0.913,0.068,0.271,-0.239,0.575,-0.239,0.575,-0.273,0.524,-0.273,0.524,-0.324,1,0
ITC,20190313,20190312,20190311,-29295,-29295,-29350,-29350,0.271,-0.239,0.305,-0.102,0.034,-0.324,0.204,-0.017,0.051,-0.102,0.238,0,0.558,0.068,0.085,-0.187,-0.034,-0.357,0.051,-0.358,0.407,-0.222,0.169,-0.204,0.068,-0.408,0.136,-29350,-29350,0.187,99.847,0.594,0.085,0.187,-0.017,0,-0.653,1.238,0.086,-0.085,-0.735,0.34,-0.068,0.187,-0.154,0.102,-0.154,0.068,-0.102,0.034,-0.273,0.102,-0.256,0.187,-0.119,0.187,-0.256,0.085,-0.136,0.017,-0.462,-0.584,-0.29,-0.341,-29350,-29350,-29350,-29350,0,0,0,0,0,0,0,0,0,0,0,1
JINDALSTEL,20190312,20190311,20190308,5.671,3.816,1.698,-0.235,0.817,-0.398,0.181,-0.671,1.523,0.182,0.358,-0.33,0.947,-0.09,0.266,-0.357,0.207,-0.268,0.207,-0.119,0.678,-0.149,0.147,-0.593,0.295,-0.238,0.236,-0.237,1.599,-0.148,3.309,1.698,-0.235,4.349,-0.824,-0.061,-1.287,4.041,-1.567,0.302,-0.977,0.817,-1.08,0.551,-0.402,0.214,-0.339,0.579,-0.031,0.152,-0.429,0.244,-0.307,0.244,-0.368,0.153,-0.555,0.398,0,0.52,-0.092,0.641,-0.062,0.428,-0.432,0.641,-0.676,-0.676,1.698,-0.886,1.698,-0.886,0.921,-1.027,0.921,-1.684,0.921,-1.684,1.015,-0.798,1.615,-0.798,1,0
JINDALSTEL,20190313,20190312,20190311,-17110,-17110,-17005,-17005,0.921,-1.027,0.409,-0.798,0.672,-0.265,0.351,-0.383,1.131,-0.235,0.261,-1.088,0.438,-0.176,0.204,-0.264,0.146,-0.234,0.233,-0.411,0.985,-0.117,0.721,-0.438,0.203,-1.296,0.263,-17005,-17005,-0.614,98.199,5.671,3.816,-0.614,4.041,0.817,-0.398,0.181,-0.671,1.523,0.182,0.358,-0.33,0.947,-0.09,0.266,-0.357,0.207,-0.268,0.207,-0.119,0.678,-0.149,0.147,-0.593,0.295,-0.238,0.236,-0.237,1.599,-0.148,-3.422,-0.467,-0.791,-17005,-17005,-17005,-17005,0,0,0,0,0,0,0,0,0,0,0,1
JSWSTEEL,20190312,20190311,20190308,2.252,1.316,0.914,-0.034,0.62,-0.348,0.069,-1.062,0.69,-0.087,0.103,-0.225,0.533,-0.173,0.6,0.069,0.086,-0.38,0.378,-0.086,0.751,-0.138,0.443,-0.447,0.445,-0.207,0.017,-0.447,1.171,-0.017,0.837,0.914,-0.034,1.35,-0.45,0.792,-0.174,1.35,-0.628,0.415,-0.418,0.416,-0.771,0.383,-0.158,-0.017,-0.58,0.453,-0.175,0.105,-0.315,0.087,-0.704,0.21,-0.193,0.332,-0.088,0.436,-0.07,0.66,-0.035,0.383,-0.052,0.487,-0.28,0.348,-0.803,-0.803,0.914,-0.636,1.795,-0.636,0.474,-0.479,0.474,-1.083,1.359,-1.083,0.509,-0.757,1.678,-0.757,1,0
JSWSTEEL,20190313,20190312,20190311,-29295,-29295,-29080,-29080,0.474,-0.479,0.34,-0.205,0.526,-0.257,0.238,-0.497,0.085,-0.343,0.239,-0.378,0.41,0.051,0.205,-0.069,0.324,-0.12,0.239,-0.189,1.414,-0.051,0.604,-0.629,-0.051,-1.793,-0.411,-29080,-29080,-0.737,98.35,2.252,1.316,-0.737,1.35,0.62,-0.348,0.069,-1.062,0.69,-0.087,0.103,-0.225,0.533,-0.173,0.6,0.069,0.086,-0.38,0.378,-0.086,0.751,-0.138,0.443,-0.447,0.445,-0.207,0.017,-0.447,1.171,-0.017,-0.844,-0.444,-0.444,-29080,-29080,-29080,-29080,0,0,0,0,0,0,0,0,0,0,0,1
KOTAKBANK,20190312,20190311,20190308,2.042,1.405,0.928,0.283,0.363,-0.122,0.362,-0.324,0.048,-0.307,0.31,0,0.137,-0.065,0.557,-0.004,0.12,-0.387,0.224,-0.101,-0.004,-0.33,0.02,-0.403,0.321,-0.06,0.316,-0.044,0.434,-0.341,0.884,0.928,0.283,1.124,-0.858,0.347,-0.138,1.124,0.258,0.463,-0.325,0.133,-0.142,0.145,-0.191,0.069,-0.166,0.295,-0.077,0.073,-0.081,0.198,0.008,0.04,-0.178,0.181,0,0.218,-0.028,0.121,-0.036,0.326,-0.024,0.097,-0.429,-0.21,0.274,0.202,1.26,0.283,1.765,0.283,0.087,-0.563,0.423,-0.563,0.932,-0.563,0.723,-0.068,1.23,-0.068,1,0
KOTAKBANK,20190313,20190312,20190311,-125915,-125915,-126235,-126235,0.087,-0.563,0.723,-0.068,0.012,-0.334,0.309,-0.06,0,-0.29,0.261,-0.135,0.289,-0.068,0.138,-0.127,0.134,-0.103,0.355,-0.075,0.33,-0.309,0.11,-0.355,-0.004,-0.691,0.554,-126235,-126235,0.253,100.067,2.042,1.405,0.253,1.124,0.363,-0.122,0.362,-0.324,0.048,-0.307,0.31,0,0.137,-0.065,0.557,-0.004,0.12,-0.387,0.224,-0.101,-0.004,-0.33,0.02,-0.403,0.321,-0.06,0.316,-0.044,0.434,-0.341,-0.892,-0.848,-0.848,-126235,-126235,-126235,-126235,0,0,0,0,0,0,0,0,0,0,0,1
LICHSGFIN,20190312,20190311,20190308,3.264,1.834,1.925,0.476,1.493,-0.04,1.063,-0.269,0.069,-0.467,0.069,-0.189,0.069,-0.05,0.552,-0.109,0.049,-0.527,0.089,-0.239,0.149,-0.289,0.11,-0.561,0.219,-0.22,0.597,-0.1,0.219,-0.24,-0.11,1.925,0.476,1.365,-0.545,2.985,1.475,1.365,1.246,0.672,-0.474,0.174,-0.774,0.288,-0.093,0.431,-0.021,0.885,-0.103,0.132,-0.842,0.174,-0.34,0.663,-0.01,0.246,-0.041,0.54,-0.092,0.204,-0.164,0.387,-0.041,1.141,0.061,-1.044,-0.202,-0.273,2.116,0.1,2.116,-0.16,1.397,-0.059,1.59,-0.438,1.59,-0.699,0.224,-1.831,0.224,-2.096,1,0
LICHSGFIN,20190313,20190312,20190311,-50355,-50355,-50325,-50325,1.397,-0.059,0.224,-0.848,0.079,-0.505,0.069,-0.317,0.237,-0.488,0.416,0,0.277,-0.179,0.188,-0.229,0.178,-0.199,-0.069,-0.518,0.337,-0.349,0.267,-0.119,0.247,-0.739,-1.448,-50325,-50325,-0.059,99.296,3.264,1.834,-0.059,1.365,1.493,-0.04,1.063,-0.269,0.069,-0.467,0.069,-0.189,0.069,-0.05,0.552,-0.109,0.049,-0.527,0.089,-0.239,0.149,-0.289,0.11,-0.561,0.219,-0.22,0.597,-0.1,0.219,-0.24,0.109,-0.538,-0.538,-50325,-50325,-50325,-50325,0,0,0,0,0,0,0,0,0,0,0,1
LT,20190312,20190311,20190308,1.784,1.031,1.564,0.81,0.33,-0.265,0.329,-0.399,0.275,-0.045,0.03,-0.343,0.048,-0.272,0.234,0.052,0.022,-0.13,0.045,-0.052,0.264,-0.041,0.338,0.011,0.267,-0.156,0.289,-0.007,0.133,-0.301,0,1.564,0.81,0.363,-0.99,-0.134,-0.731,0.223,-0.776,0.888,-0.544,0.385,-0.794,0.67,-0.204,0,-0.441,0.092,-0.342,0.189,-0.044,0.063,-0.093,0.155,-0.66,-0.019,-0.547,0.048,-0.5,0.141,-0.284,0.116,-0.209,0.205,-0.075,1.352,-0.31,-0.415,4.024,0.81,4.024,0.81,0.592,-0.169,3.076,-0.169,3.076,-0.169,2.644,0.077,2.644,0.077,1,0
LT,20190313,20190312,20190311,-135885,-135885,-138790,-138790,0.592,-0.169,1.015,0.077,1.36,-0.207,0.567,0.011,0.1,-0.42,0.032,-0.696,0.079,-0.011,0.032,-0.162,0.011,-0.061,0.058,-0.209,0.248,-0.032,0.305,-0.753,0.133,-0.137,1.656,-138790,-138790,2.099,102.063,1.784,1.031,2.092,0.223,0.33,-0.265,0.329,-0.399,0.275,-0.045,0.03,-0.343,0.048,-0.272,0.234,0.052,0.022,-0.13,0.045,-0.052,0.264,-0.041,0.338,0.011,0.267,-0.156,0.289,-0.007,0.133,-0.301,0,-0.845,-0.988,-138790,-138790,-138790,-138790,0,0,0,0,0,0,0,0,0,0,0,1
LUPIN,20190312,20190311,20190308,2.765,1.768,0.959,-0.057,0.51,-0.199,0.28,-0.077,0.565,0.019,0.74,-0.083,0.227,-0.025,0.671,-0.038,0.019,-0.443,0.082,-0.241,0.44,-0.063,0.113,-0.411,0.503,-0.095,0.239,-0.05,0.376,-0.076,1.597,0.959,-0.057,1.823,0,-1.535,-2.259,1.823,-2.272,0.244,-0.435,0.594,-0.741,0.54,-0.082,0.132,-0.366,0.252,-0.215,0.063,-0.373,0.176,-0.152,0.295,-0.399,0.082,-0.278,0.132,-0.316,0.183,-0.12,0.076,-1.073,-0.204,-1.193,2,-0.212,-0.619,1.912,-0.057,1.912,-0.057,1.015,0,1.967,0,1.967,0,1.579,-0.377,1.579,-0.377,1,0
LUPIN,20190313,20190312,20190311,-79385,-79385,-79960,-79960,1.015,0,0.231,-0.377,0.994,0.019,0.588,-0.025,0.493,-0.012,0.124,-0.548,0.23,-0.469,0.292,-0.118,0.037,-0.286,0.236,-0.243,0.329,0,0.062,-0.193,0.006,-0.872,0.325,-79960,-79960,0.731,100.598,2.765,1.768,0.718,1.823,0.51,-0.199,0.28,-0.077,0.565,0.019,0.74,-0.083,0.227,-0.025,0.671,-0.038,0.019,-0.443,0.082,-0.241,0.44,-0.063,0.113,-0.411,0.503,-0.095,0.239,-0.05,0.376,-0.076,-1.623,0.057,0,-79960,-79960,-79960,-79960,0,0,0,0,0,0,0,0,0,0,0,1
M&M,20190312,20190311,20190308,2.475,1.941,1.154,0.613,0.805,-0.067,0.441,-0.118,0.088,-0.318,0.353,-0.03,0.375,-0.044,0.293,0,0.22,-0.066,0.044,-0.441,0.293,-0.066,0.139,-0.25,0.095,-0.213,-0.066,-0.545,0.476,-0.015,0.595,1.154,0.613,1.336,-0.722,0.768,-0.104,1.336,-0.306,0.855,-0.561,0.397,-0.782,0.589,-0.148,0.111,-0.46,0.266,-0.342,0.289,-0.089,0.163,-0.208,0,-0.448,0.015,-0.313,0.23,-0.112,0.238,-0.675,0.215,-0.142,0.052,-0.494,1.012,-0.269,-0.396,1.739,0.337,1.739,0.337,0.53,-0.015,1.118,-0.293,1.118,-0.293,0.981,-0.432,0.981,-0.432,1,0
M&M,20190313,20190312,20190311,-68435,-68435,-68690,-68690,0.53,-0.015,0.276,-0.241,0.087,-0.315,0.277,0,-0.044,-0.3,0.146,-0.168,0.284,-0.007,0.895,-0.044,0.116,-0.246,0.152,-0.575,0.29,-0.153,0.159,-0.145,0.08,-0.731,0.233,-68690,-68690,0.371,99.715,2.475,1.941,0.371,1.336,0.805,-0.067,0.441,-0.118,0.088,-0.318,0.353,-0.03,0.375,-0.044,0.293,0,0.22,-0.066,0.044,-0.441,0.293,-0.066,0.139,-0.25,0.095,-0.213,-0.066,-0.545,0.476,-0.015,-0.598,-0.631,-0.713,-68690,-68690,-68690,-68690,0,0,0,0,0,0,0,0,0,0,0,1
MARUTI,20190312,20190311,20190308,2.179,1.635,0.75,0.199,0.895,-0.072,0.139,-0.256,0.618,0.046,0.398,0.044,0.452,0.015,0.458,0.014,0.074,-0.318,0.211,-0.001,0.041,-0.118,0.07,-0.249,0.085,-0.169,0.042,-0.283,0.113,-0.423,0.733,0.75,0.199,1.439,-0.415,0.613,-0.356,1.439,-0.461,0.143,-0.642,0.423,-0.145,0.331,-0.086,0.095,-0.034,0.342,-0.014,0.115,-0.491,0.252,0.015,0.047,-0.388,0.14,-0.217,0.174,-0.037,0.239,-0.161,0.161,-0.111,0.129,-0.331,0.323,-0.177,-0.287,2.075,0.199,2.075,0.199,0.539,-0.014,1.867,-0.014,1.867,-0.014,1.54,0.179,1.54,0.179,1,0
MARUTI,20190313,20190312,20190311,-709600,-709600,-715620,-715620,0.539,-0.014,1.239,0.179,0.227,-0.132,0.484,0,0.052,-0.281,0.186,-0.218,0.119,-0.251,0.162,-0.051,0.021,-0.183,0.042,-0.433,0.399,0.014,0.014,-0.251,0.058,-0.952,0.511,-715620,-715620,0.841,100.455,2.179,1.635,0.841,1.439,0.895,-0.072,0.139,-0.256,0.618,0.046,0.398,0.044,0.452,0.015,0.458,0.014,0.074,-0.318,0.211,-0.001,0.041,-0.118,0.07,-0.249,0.085,-0.169,0.042,-0.283,0.113,-0.423,-0.738,-0.213,-0.41,-715620,-715620,-715620,-715620,0,0,0,0,0,0,0,0,0,0,0,1
NMDC,20190312,20190311,20190308,2.533,1.216,1.511,0.18,0.318,-0.92,0.183,-0.785,0.365,-0.046,0.455,0.046,0.364,-0.137,0.408,-0.137,0.091,-0.182,0.182,-0.137,0.272,-0.046,0.091,-0.273,0.903,-0.046,0.181,-0.136,0.585,-0.091,1.489,1.511,0.18,1.305,-0.456,2.227,1.012,1.038,2.272,0.278,-0.514,1.649,0.047,1.134,-0.6,0.868,-0.37,0.864,0,0.091,-0.414,0.319,-0.183,0.182,-0.137,0.591,-0.183,0.273,-0.091,0.046,-0.183,0.5,-0.046,1.216,-0.274,-2.515,0.363,-0.274,2.034,-0.181,2.034,-0.181,1.067,-0.27,1.592,-0.633,1.592,-0.633,0.752,-1.492,0.752,-1.492,1,0
NMDC,20190313,20190312,20190311,-11030,-11030,-11090,-11090,1.067,-0.27,0.752,-0.178,0.133,-0.222,0.044,-0.671,0.223,-0.494,0.179,-0.723,0.27,0,0.716,-0.135,0.179,-0.135,0.448,-0.135,0.134,-0.225,0.579,-0.135,0.089,-0.493,-0.313,-11090,-11090,0.536,99.416,2.533,1.216,0.536,1.038,0.318,-0.92,0.183,-0.785,0.365,-0.046,0.455,0.046,0.364,-0.137,0.408,-0.137,0.091,-0.182,0.182,-0.137,0.272,-0.046,0.091,-0.273,0.903,-0.046,0.181,-0.136,0.585,-0.091,-1.512,-0.18,-0.451,-11090,-11090,-11090,-11090,0,0,0,0,0,0,0,0,0,0,0,1
NTPC,20190312,20190311,20190308,2.143,-1.594,3.166,-0.531,0.552,-1.224,0.131,-0.43,1.719,0.099,0.743,-0.196,1.28,0.032,0.096,-0.548,0.859,-0.193,1.452,-0.515,1.404,-0.032,0.22,-1.274,0.411,-0.255,0.127,-2.038,0.097,-3.679,-0.363,3.166,-0.531,-1.057,-0.719,4.127,2.415,-1.057,3.088,1.928,-1.479,0.596,-0.167,0.464,-0.334,0.299,-0.167,0.067,-0.1,0.166,-0.368,0.266,-0.067,0.199,-0.133,0.694,-0.167,1.378,0,0.72,-0.564,0.198,-0.265,2.293,-0.332,-1.467,-0.526,-0.658,3.166,-0.799,3.166,-0.799,3.582,-0.1,3.582,-0.366,3.582,-0.366,0.192,-3.695,0.192,-3.695,0,0
NTPC,20190313,20190312,20190311,-14975,-14975,-15025,-15025,3.582,-0.1,0.192,-1.631,-0.065,-1.249,0.196,-0.891,0.394,-0.364,0.066,-0.632,0.462,-0.3,0.397,-0.1,0.066,-0.432,0.626,-0.033,0.198,-0.132,0.297,-0.066,0.296,-0.564,-2.975,-15025,-15025,0.429,99.668,2.143,-1.594,0.331,-1.057,0.552,-1.224,0.131,-0.43,1.719,0.099,0.743,-0.196,1.28,0.032,0.096,-0.548,0.859,-0.193,1.452,-0.515,1.404,-0.032,0.22,-1.274,0.411,-0.255,0.127,-2.038,0.097,-3.679,0.362,0.429,-0.735,-15025,-15025,-15025,-15025,0,0,0,0,0,0,0,0,0,0,0,1
ONGC,20190312,20190311,20190308,2.796,1.594,1.671,0.455,1.977,-0.099,0.325,-0.294,0.293,-0.065,0.033,-0.493,0.327,-0.066,0.098,-0.328,0.196,0,0,-0.262,0.585,-0.065,0.065,-0.261,0.033,-0.196,0.228,-0.065,0.065,-0.657,-0.196,1.671,0.455,1.144,-0.926,1.62,-0.463,1.144,-0.931,0.23,-3.265,0.896,-0.168,0.431,-0.334,0.762,-0.604,0.301,-0.37,0.566,0,0.531,-0.201,-0.033,-0.436,0.1,-0.369,0.234,-0.337,0.368,-0.134,0.168,-0.337,2.523,0.034,-0.703,-0.565,-0.565,1.671,-1.257,1.671,-1.257,1.028,-0.195,1.028,-1.919,1.028,-1.919,0,-2.25,0,-2.25,1,0
ONGC,20190313,20190312,20190311,-15300,-15300,-15085,-15085,1.028,-0.195,0,-2.25,0.131,-0.593,0.326,-0.098,0.747,-0.328,0.324,-0.261,0.356,-0.033,0.13,-0.391,0.227,-0.522,0.583,0.033,0.033,-1.485,0.131,-0.198,0.426,-0.33,-1.745,-15085,-15085,-1.416,97.922,2.796,1.594,-1.416,1.144,1.977,-0.099,0.325,-0.294,0.293,-0.065,0.033,-0.493,0.327,-0.066,0.098,-0.328,0.196,0,0,-0.262,0.585,-0.065,0.065,-0.261,0.033,-0.196,0.228,-0.065,0.065,-0.657,0.196,-0.654,-0.917,-15085,-15085,-15085,-15085,0,0,0,0,0,0,0,0,0,0,0,1
PFC,20190312,20190311,20190308,4.214,2.979,1.888,0.622,1.133,-0.878,0.497,-0.091,0.271,-0.182,0.091,-0.456,1.391,-0.046,0.135,-0.226,0.628,-0.181,0.135,-0.181,1.07,-0.045,0.089,-0.448,0.535,-0.135,0.268,-0.179,0.401,-0.36,1.477,1.888,0.622,2.546,-1.008,-1.269,-3.329,2.371,-2.711,0.49,-0.812,0.403,-0.451,0.09,-0.908,0.181,-1.516,0.365,-0.276,-0.092,-1.158,0.185,-0.888,0.646,-0.749,0.046,-0.699,0.555,-0.093,0.232,-0.093,0.464,0,1.51,-0.046,2.29,-0.276,-0.276,1.888,-0.766,1.888,-1.223,0.922,-0.356,0.922,-1.758,0.922,-2.219,0.351,-2.299,0.351,-2.763,1,0
