Name,Date,N-1_Date,N-2_DATE,N_09:30_MAX_MINUS_N-1_09:00_Open,N_09:30_Min_MINUS_N-1_09:00_Open,N-1_Close_Minus_N_09:00_To_09:30_Max,N-1_Close_Minus_N_09:00_To_09:30_Min_,N-1_09:00_To_09:30_MAX_MINUS_09:00_OPEN,N-1_09:00_To_09:30_MIN_MINUS_09:00_OPEN,N-1_09:30_To_10:00_MAX_MINUS_09:30_OPEN,N-1_09:30_To_10:00_MIN_MINUS_09:30_OPEN,N-1_10:00_To_10:30_MAX_MINUS_10:00_OPEN,N-1_10:00_To_10:30_MIN_MINUS_10:00_OPEN,N-1_10:30_To_11:00_MAX_MINUS_10:30_OPEN,N-1_10:30_To_11:00_MIN_MINUS_10:30_OPEN,N-1_11:00_To_11:30_MAX_MINUS_11:00_OPEN,N-1_11:00_To_11:30_MIN_MINUS_11:00_OPEN,N-1_11:30_To_12:00_MAX_MINUS_11:30_OPEN,N-1_11:30_To_12:00_MIN_MINUS_11:30_OPEN,N-1_12:00_To_12:30_MAX_MINUS_12:00_OPEN,N-1_12:00_To_12:30_MIN_MINUS_12:00_OPEN,N-1_12:30_To_13:00_MAX_MINUS_12:30_OPEN,N-1_12:30_To_13:00_MIN_MINUS_12:30_OPEN,N-1_13:00_To_13:30_MAX_MINUS_13:00_OPEN,N-1_13:00_To_13:30_MIN_MINUS_13:00_OPEN,N-1_13:30_To_14:00_MAX_MINUS_13:30_OPEN,N-1_13:30_To_14:00_MIN_MINUS_13:30_OPEN,N-1_14:00_To_14:30_MAX_MINUS_14:00_OPEN,N-1_14:00_To_14:30_MIN_MINUS_14:00_OPEN,N-1_14:30_To_15:00_MAX_MINUS_14:30_OPEN,N-1_14:30_To_15:00_MIN_MINUS_14:30_OPEN,N-1_15:00_To_15:30_MAX_MINUS_15:00_OPEN,N-1_15:00_To_15:30_MIN_MINUS_15:00_OPEN,N-1_09:30_Open_Minus_N-1_EOD_Close,N_09:30_MAX_MINUS_N-1_EOD_CLOSE,N_09:30_Min_MINUS_N-1_EOD_CLOSE,N-1_15:30_To_EOD_MAX_MINUS_N_09:00_OPEN,N-1_15:30_To_EOD_MIN_MINUS_N_09:00_OPEN,N-1_09:00_To_09:30_Max_Minus_N-2_09:00_Open,N-1_09:00_To_09:30_Min_Minus_N-2_09:00_Open,N-1_EOD_Close_Minus_N-1_09:00_Open,N-2_EOD_Close_Minus_N-2_09:00_Open,N-2_09:00_To_09:30_MAX_MINUS_09:00_OPEN,N-2_09:00_To_09:30_MIN_MINUS_09:00_OPEN,N-2_09:30_To_10:00_MAX_MINUS_09:30_OPEN,N-2_09:30_To_10:00_MIN_MINUS_09:30_OPEN,N-2_10:00_To_10:30_MAX_MINUS_10:00_OPEN,N-2_10:00_To_10:30_MIN_MINUS_10:00_OPEN,N-2_10:30_To_11:00_MAX_MINUS_10:30_OPEN,N-2_10:30_To_11:00_MIN_MINUS_10:30_OPEN,N-2_11:00_To_11:30_MAX_MINUS_11:00_OPEN,N-2_11:00_To_11:30_MIN_MINUS_11:00_OPEN,N-2_11:30_To_12:00_MAX_MINUS_11:30_OPEN,N-2_11:30_To_12:00_MIN_MINUS_11:30_OPEN,N-2_12:00_To_12:30_MAX_MINUS_12:00_OPEN,N-2_12:00_To_12:30_MIN_MINUS_12:00_OPEN,N-2_12:30_To_13:00_MAX_MINUS_12:30_OPEN,N-2_12:30_To_13:00_MIN_MINUS_12:30_OPEN,N-2_13:00_To_13:30_MAX_MINUS_13:00_OPEN,N-2_13:00_To_13:30_MIN_MINUS_13:00_OPEN,N-2_13:30_To_14:00_MAX_MINUS_13:30_OPEN,N-2_13:30_To_14:00_MIN_MINUS_13:30_OPEN,N-2_14:00_To_14:30_MAX_MINUS_14:00_OPEN,N-2_14:00_To_14:30_MIN_MINUS_14:00_OPEN,N-2_14:30_To_15:00_MAX_MINUS_14:30_OPEN,N-2_14:30_To_15:00_MIN_MINUS_14:30_OPEN,N-2_15:00_To_15:30_MAX_MINUS_15:00_OPEN,N-2_15:00_To_15:30_MIN_MINUS_15:00_OPEN,N-2_09:30_Open_Minus_N-2_EOD_Close,N-2_15:30_To_EOD_MAX_MINUS_N-1_09:00_OPEN,N-2_15:30_To_EOD_MIN_MINUS_N-1_09:00_OPEN,N_09:00_To_13:45_Max_Minus_N-1_Close,N_09:00_To_13:45_Min_Minus_N-1_Close,N-1_Close_Minus_N_09:00_To_15:00_Max,N-1_Close_Minus_N_09:00_To_15:00_Min_,N_09:00_To_09:30_Max_Minus_09:00_Open,N_09:00_To_09:30_Min_Minus_09:00_Open,N_09:00_To_13:45_Max_Minus_09:00_Open,N_09:00_To_13:45_Min_Minus_09:00_Open,N_09:00_To_15:00_Max_Minus_09:00_Open,N_09:00_To_15:00_Min_Minus_09:00_Open,N_09:30_To_13:45_Max_Minus_N_09:30_Open,N_09:30_To_13:45_Min_Minus_N_09:30_Open,N_09:30_To_15:00_Max_Minus_N_09:30_Open,N_09:30_To_15:00_Min_Minus_N_09:30_Open,N_DAY_MAX_GRT_N-1_DAY_MAX,N_DAY_MIN_LT_N-1_DAY_MIN
BHEL,20190314,20190313,20190312,-2.112,-3.24,0.947,-0.147,0.142,-1.594,0.216,-0.726,0,-1.026,0.435,-0.292,0,-0.365,0.581,0.146,-0.073,-0.586,0.219,-0.073,0.146,-0.146,0.218,-0.219,0.146,-0.293,0.073,-0.293,0.146,-0.812,-1.985,0.947,-0.147,-2.937,0.071,-0.285,-2.029,-3.088,-0.86,0.985,-0.214,0.42,0,0.211,-0.566,0.422,-0.283,0.071,-0.713,0.214,-0.646,0.429,0,0.072,-0.431,0.072,-0.215,0.357,-0.215,0.071,-0.502,0.641,-0.072,0.214,-0.647,1.759,-0.43,-0.502,0.947,-2.102,0.947,-2.102,1.02,-0.074,1.02,-2.027,1.02,-2.027,0.073,-2.477,0.073,-2.477,0,1
BHEL,20190315,20190314,20190313,-6695,-6695,-6625,-6625,1.02,-0.074,0.073,-1.714,0.223,-0.826,0.372,-0.15,0.298,-0.15,0,-0.299,0.075,-0.374,0.224,-0.075,0.075,-0.45,0.815,0,0.296,-0.223,0.074,-0.597,0.371,-0.299,-1.487,-6625,-6625,-1.041,97.498,-2.112,-3.24,-1.041,-3.088,0.142,-1.594,0.216,-0.726,0,-1.026,0.435,-0.292,0,-0.365,0.581,0.146,-0.073,-0.586,0.219,-0.073,0.146,-0.146,0.218,-0.219,0.146,-0.293,0.073,-0.293,0.146,-0.812,1.947,0.22,0.074,-6625,-6625,-6625,-6625,0,0,0,0,0,0,0,0,0,0,0,1
BPCL,20190314,20190313,20190312,-0.322,-1.79,-0.206,-1.673,0.013,-1.432,0.155,-0.546,0.13,-0.758,0.647,-0.301,0.155,-0.338,0.13,-0.182,1.796,-0.286,0.153,-0.709,0.026,-0.297,0.386,0,0.539,-0.194,0.676,-0.232,0.423,-0.142,0.63,-0.206,-1.673,-0.026,0.205,0.398,-1.042,-0.116,0.564,0.36,-0.779,1.671,-0.299,0.925,-0.321,0.445,-0.243,0.076,-0.732,0.102,-0.809,0.166,-0.762,0.256,-0.374,0.179,-0.594,0.398,-0.453,0.537,-0.4,0.026,-0.489,0.294,-0.606,-1.232,0.179,-0.18,0.499,-1.673,0.499,-1.673,0,-1.463,0.703,-1.463,0.703,-1.463,1.304,-0.078,1.304,-0.078,0,0
BPCL,20190315,20190314,20190313,-38725,-38725,-38930,-38930,0,-1.463,1.304,-0.078,0.193,-0.426,0.654,-0.129,0.435,-0.297,0.282,-0.245,0.116,-0.168,0.103,-0.258,0.039,-0.31,0.116,-0.103,0.231,-0.245,0.051,-0.322,0.652,-0.064,1.127,-38930,-38930,0.678,100.27,-0.322,-1.79,0.525,-0.116,0.013,-1.432,0.155,-0.546,0.13,-0.758,0.647,-0.301,0.155,-0.338,0.13,-0.182,1.796,-0.286,0.153,-0.709,0.026,-0.297,0.386,0,0.539,-0.194,0.676,-0.232,0.423,-0.142,-0.634,0.295,0.206,-38930,-38930,-38930,-38930,0,0,0,0,0,0,0,0,0,0,0,1
CANBK,20190314,20190313,20190312,3.53,2.685,0.699,-0.171,0.796,-0.551,1.27,-0.019,-0.136,-1.631,0.274,-0.275,0.216,-0.315,0.43,-0.02,0.274,-0.334,0.526,0,0.504,-0.078,1.435,-0.019,0.554,-0.27,1.139,-0.173,0.872,0.172,2.471,0.699,-0.171,2.852,-0.607,-2.116,-3.503,2.852,-2.574,0.228,-1.018,0.115,-0.597,0.173,-0.483,0.576,-0.174,0,-0.543,0.019,-0.879,0.234,-0.47,0.467,-0.098,0.658,-0.234,0.271,-0.625,0.039,-0.369,0.232,-0.272,0,-0.979,1.781,0.351,0.273,1.128,-1.701,1.128,-1.701,0.113,-0.762,0.545,-2.301,0.545,-2.301,1.09,-1.74,1.09,-1.74,1,0
CANBK,20190315,20190314,20190313,-26355,-26355,-26100,-26100,0.113,-0.762,0.435,-0.612,0.304,-0.885,0.781,0,0.114,-0.403,0.153,-0.345,0.076,-0.423,0.476,-0.192,0.096,-1.005,1.955,0.21,0.263,-0.665,0.038,-1.298,0.285,-0.652,-0.42,-26100,-26100,-0.973,98.356,3.53,2.685,-0.973,2.852,0.796,-0.551,1.27,-0.019,-0.136,-1.631,0.274,-0.275,0.216,-0.315,0.43,-0.02,0.274,-0.334,0.526,0,0.504,-0.078,1.435,-0.019,0.554,-0.27,1.139,-0.173,0.872,0.172,-2.534,-0.589,-0.589,-26100,-26100,-26100,-26100,0,0,0,0,0,0,0,0,0,0,0,1
CENTURYTEX,20190314,20190313,20190312,-0.947,-1.564,0.351,-0.258,0,-1.513,0.851,-0.033,-0.011,-1.043,0.478,-0.286,0.095,-0.778,0.503,-0.045,0.29,-0.179,0.279,-0.084,0.184,-0.212,0.084,-0.42,0.156,-0.117,0.417,-0.089,0.362,-0.663,-0.33,0.351,-0.258,-1.303,-0.077,1.882,0.398,-1.303,1.387,0.09,-0.902,0.451,-0.307,0.265,-0.289,1.081,-0.057,0.191,-0.237,0.982,0.056,0.206,-0.297,0.788,-0.123,0,-0.475,0.167,-0.33,0.627,0.017,1.096,-0.117,0.155,-0.825,-2.095,-0.505,-0.667,0.351,-1.804,0.351,-1.804,0.279,-0.331,0.279,-1.878,0.279,-1.878,0.184,-1.707,0.184,-1.707,0,1
CENTURYTEX,20190315,20190314,20190313,-89400,-89400,-89005,-89005,0.279,-0.331,0.184,-0.801,0,-0.766,0.192,-0.5,0.147,-0.233,0.113,-0.114,0.023,-0.507,0.3,-0.04,0.282,-0.25,0.107,-0.414,1.117,0.011,0.034,-0.653,0.269,-0.225,-0.275,-89005,-89005,-0.443,99.229,-0.947,-1.564,-0.443,-1.303,0,-1.513,0.851,-0.033,-0.011,-1.043,0.478,-0.286,0.095,-0.778,0.503,-0.045,0.29,-0.179,0.279,-0.084,0.184,-0.212,0.084,-0.42,0.156,-0.117,0.417,-0.089,0.362,-0.663,0.329,-0.073,-0.078,-89005,-89005,-89005,-89005,0,0,0,0,0,0,0,0,0,0,0,1
CIPLA,20190314,20190313,20190312,-1.583,-2.205,0.178,-0.434,0.055,-1.564,0.474,-0.168,0.103,-0.29,0.27,-0.093,0.093,-0.075,0.335,-0.028,0.093,-0.215,0.149,0,0.075,-0.252,0.233,-0.028,0.065,-0.271,0.112,-0.611,0.122,-0.452,-0.591,0.178,-0.434,-1.726,0.304,0.249,-1.367,-1.764,-0.445,0.46,-0.12,0.102,-0.501,0.25,-0.046,0.24,-0.204,0.516,-0.046,0.102,-0.418,0.434,-0.158,0.305,-0.009,0.028,-0.167,0.037,-0.167,0.019,-0.176,0.093,-0.269,0.148,-0.261,0.462,-0.64,-0.64,0.178,-0.434,0.243,-0.434,0.487,-0.123,0.487,-0.123,0.552,-0.123,0.141,-0.273,0.271,-0.273,0,1
CIPLA,20190315,20190314,20190313,-53015,-53015,-53175,-53175,0.487,-0.123,0.038,-0.216,0.253,-0.16,0.338,0.038,0.066,-0.085,0.009,-0.141,0.159,-0.103,0.141,-0.028,0.047,-0.094,0.056,-0.113,0.262,-0.028,0.028,-0.122,0.075,-0.15,0.019,-53175,-53175,0.3,100.113,-1.583,-2.205,0.3,-1.764,0.055,-1.564,0.474,-0.168,0.103,-0.29,0.27,-0.093,0.093,-0.075,0.335,-0.028,0.093,-0.215,0.149,0,0.075,-0.252,0.233,-0.028,0.065,-0.271,0.112,-0.611,0.122,-0.452,0.588,0.347,0.31,-53175,-53175,-53175,-53175,0,0,0,0,0,0,0,0,0,0,0,1
COALINDIA,20190314,20190313,20190312,-0.269,-1.468,1.119,-0.063,0,-3.507,0.167,-0.524,0.271,-1.595,0.482,-0.19,0.481,-0.337,0.396,-0.189,0.375,-0.084,-0.021,-0.546,0.334,-0.105,0.084,-0.316,0.168,-0.232,0.231,-0.084,0.854,-0.189,-0.482,1.119,-0.063,-1.086,-0.93,-1.24,-4.79,-1.404,-0.844,0.77,-0.657,0.082,-1.327,1.426,-0.186,0.53,-0.185,0.082,-0.389,0.143,-0.595,0.286,-0.309,0.02,-0.329,0.062,-0.288,0.123,-0.103,0.164,-0.082,0.226,-0.062,-0.021,-0.454,0.593,0.452,0.391,1.79,-0.063,1.972,-0.063,0.186,-1.006,0.864,-1.006,1.047,-1.006,1.646,0.042,1.828,0.042,1,0
COALINDIA,20190315,20190314,20190313,-23990,-23990,-24220,-24220,0.186,-1.006,0.541,0.042,0.643,0,0.558,-0.208,0.782,-0.062,0.535,-0.353,0.103,-0.269,0.103,-0.166,0,-0.477,0.103,-0.145,0.165,-0.124,0.78,-0.104,0.512,-0.041,1.727,-24220,-24220,1.189,100.54,-0.269,-1.468,0.946,-1.404,0,-3.507,0.167,-0.524,0.271,-1.595,0.482,-0.19,0.481,-0.337,0.396,-0.189,0.375,-0.084,-0.021,-0.546,0.334,-0.105,0.084,-0.316,0.168,-0.232,0.231,-0.084,0.854,-0.189,0.48,-0.627,-0.943,-24220,-24220,-24220,-24220,0,0,0,0,0,0,0,0,0,0,0,1
DISHTV,20190314,20190313,20190312,-2.1,-4.011,1.181,-0.668,0,-2.1,0.259,-0.919,-0.13,-2.811,1.573,-0.941,0.131,-0.662,0.527,0,0.132,-0.265,0.658,0,0,-0.665,0.917,0,0.262,-0.93,0.396,-0.667,0.265,-0.399,-2.125,1.181,-0.668,-3.32,-0.643,0.514,-1.575,-3.32,0.129,0.896,-0.519,1.656,-0.26,0.769,0.129,0,-1.04,0.129,-0.521,0.517,-0.654,1.538,0,0.387,-0.259,0.129,-0.259,2.645,0,0.759,-0.256,0,-0.512,0.127,-1.948,-0.389,-0.387,-0.387,2.713,-2.171,3.462,-2.171,0.525,-1.337,2.067,-2.849,2.821,-2.849,2.584,-2.307,3.333,-2.307,1,1
DISHTV,20190315,20190314,20190313,-3690,-3690,-3730,-3730,0.525,-1.337,1.18,-0.668,-0.266,-1.892,0.535,-0.135,0.134,-0.404,0.402,-0.135,1.198,-0.678,1.974,0,0.397,-0.535,3.333,0,0.129,-1.175,-0.518,-1.837,0.649,-0.262,1.567,-3730,-3730,1.173,98.417,-2.1,-4.011,1.044,-3.32,0,-2.1,0.259,-0.919,-0.13,-2.811,1.573,-0.941,0.131,-0.662,0.527,0,0.132,-0.265,0.658,0,0,-0.665,0.917,0,0.262,-0.93,0.396,-0.667,0.265,-0.399,2.081,-0.664,-0.664,-3730,-3730,-3730,-3730,0,0,0,0,0,0,0,0,0,0,0,1
DLF,20190314,20190313,20190312,0.959,0.052,0.389,-0.523,2.001,-0.42,-0.154,-1.855,0.26,-0.895,1.216,-0.184,0.337,-0.417,0.234,-0.183,0.208,-0.157,0.649,-0.131,0.026,-0.261,0.44,-0.104,0.026,-0.681,0.622,-0.235,0.415,-0.445,-1.457,0.389,-0.523,0.572,-0.34,8.515,6.255,0.572,5.007,0.252,-0.422,4.692,-0.028,1.12,-0.135,0.51,-0.108,1.118,-0.324,0.373,-0.295,0.401,-0.404,0,-0.594,0.107,-0.324,0.482,-0.135,0.267,-0.215,0.374,-0.027,1.245,0.027,-5.626,-1.758,-2.111,5.415,-1.105,5.415,-1.105,0.052,-0.863,5.095,-1.447,5.095,-1.447,5.169,-1.368,5.169,-1.368,1,0
DLF,20190315,20190314,20190313,-19180,-19180,-20085,-20085,0.052,-0.863,0.696,-0.732,-0.078,-1.789,1.417,-0.026,0.387,-0.364,0.052,-0.574,2.75,-0.104,0.88,-0.178,2.437,-0.354,0.321,-0.497,0.346,-0.598,-0.074,-1.099,0.814,0.025,4.558,-20085,-20085,4.484,104.123,0.959,0.052,4.484,0.572,2.001,-0.42,-0.154,-1.855,0.26,-0.895,1.216,-0.184,0.337,-0.417,0.234,-0.183,0.208,-0.157,0.649,-0.131,0.026,-0.261,0.44,-0.104,0.026,-0.681,0.622,-0.235,0.415,-0.445,1.436,-0.338,-0.338,-20085,-20085,-20085,-20085,0,0,0,0,0,0,0,0,0,0,0,1
DRREDDY,20190314,20190313,20190312,0.706,-0.187,0.563,-0.331,1.734,0,0.716,-0.048,0.104,-0.521,0.182,-0.236,0.148,-0.115,0.161,-0.173,0.043,-0.392,0.128,-0.131,0.188,-0.145,0.167,-0.223,0.228,-0.069,0.054,-0.924,0.187,-0.771,-1.308,0.563,-0.331,0.143,-0.011,2.181,0.454,0.143,1.007,0.528,0,0.106,-0.444,0.677,0,0.27,-0.183,0.423,-0.109,0.152,-0.335,0.291,-0.258,0.285,-0.051,0.077,-0.192,0.171,-0.098,0.128,-0.147,0.546,0.004,0.049,-0.27,-0.647,0.555,0.411,0.563,-1.523,0.563,-1.523,0.584,-0.31,0.584,-1.502,0.584,-1.502,0.057,-1.261,0.057,-1.261,0,1
DRREDDY,20190315,20190314,20190313,-265430,-265430,-264690,-264690,0.584,-0.31,0.057,-0.722,0.293,-0.81,0.47,-0.025,0.114,-0.149,0.097,-0.08,0.321,-0.057,0.203,-0.152,0.205,-0.082,0.218,-0.067,0.501,0.002,0.057,-0.353,0.612,0.021,-0.042,-264690,-264690,-0.278,99.684,0.706,-0.187,-0.279,0.143,1.734,0,0.716,-0.048,0.104,-0.521,0.182,-0.236,0.148,-0.115,0.161,-0.173,0.043,-0.392,0.128,-0.131,0.188,-0.145,0.167,-0.223,0.228,-0.069,0.054,-0.924,0.187,-0.771,1.292,0.021,-0.011,-264690,-264690,-264690,-264690,0,0,0,0,0,0,0,0,0,0,0,1
EICHERMOT,20190314,20190313,20190312,2.167,1.365,0.912,0.1,0.926,-0.119,0.659,-0.177,0.22,-0.215,0.911,-0.094,0.019,-0.423,0.039,-0.168,0.13,-0.145,0.07,-0.214,0.484,0.02,0.407,-0.176,0.035,-0.383,0.061,-0.289,0.45,-0.684,0.778,0.912,0.1,1.365,-0.181,-1.609,-2.681,1.266,-2.681,1.245,-0.571,-0.58,-2.827,1.703,0.025,0.758,0.044,0.044,-0.24,0.24,-0.361,0.326,-0.058,0.301,-0.027,0.002,-0.212,0.443,-0.074,0.403,-0.249,0.14,-1.227,0.012,-1.883,2.697,-0.12,-0.532,0.912,-1.228,0.912,-1.228,0.735,-0.079,0.735,-1.409,0.735,-1.409,-0.014,-1.543,-0.014,-1.543,1,0
EICHERMOT,20190315,20190314,20190313,-2281700,-2281700,-2261890,-2261890,0.735,-0.079,-0.014,-1.165,0.132,-0.662,0.243,-0.152,0.323,0.001,-0.004,-0.266,0.088,-0.133,0.466,-0.066,0.066,-0.216,0.066,-0.239,0.162,-0.08,0.018,-0.211,0.18,-0.299,-1.009,-2261890,-2261890,-0.876,99.127,2.167,1.365,-0.876,1.266,0.926,-0.119,0.659,-0.177,0.22,-0.215,0.911,-0.094,0.019,-0.423,0.039,-0.168,0.13,-0.145,0.07,-0.214,0.484,0.02,0.407,-0.176,0.035,-0.383,0.061,-0.289,0.45,-0.684,-0.784,-0.079,-0.179,-2261890,-2261890,-2261890,-2261890,0,0,0,0,0,0,0,0,0,0,0,1
GAIL,20190314,20190313,20190312,-0.142,-1.551,0.411,-0.991,1.298,-0.54,0.14,-0.989,0.113,-0.653,0.436,-0.284,0.014,-0.354,0.141,-0.326,0.113,-0.498,0.099,-0.356,0.028,-0.471,0.581,0,0.353,-0.256,0.085,-1.004,1.061,0.086,-1.621,0.411,-0.991,-0.284,-0.396,1.2,-0.64,-0.555,0,0.729,-0.014,0.643,-0.155,0.098,-0.31,0.028,-0.593,0.197,-0.212,0.056,-0.439,0.155,-0.127,0.338,0,0.042,-0.638,0.071,-0.901,0.948,-0.215,0.789,-0.057,0.672,-1.561,0.366,0.099,0.099,0.411,-1.34,0.411,-1.34,0.014,-1.393,0.014,-1.744,0.014,-1.744,0.029,-1.052,0.384,-1.052,0,1
GAIL,20190315,20190314,20190313,-35200,-35200,-35260,-35260,0.014,-1.393,0.029,-0.631,0.371,-0.187,0.1,-0.244,0.186,-0.029,0.1,-0.072,0,-0.548,0.359,0.029,-0.029,-0.317,0.158,-0.086,0.53,-0.13,0.895,-0.316,1.669,0.185,0.848,-35260,-35260,1.12,99.887,-0.142,-1.551,0.17,-0.555,1.298,-0.54,0.14,-0.989,0.113,-0.653,0.436,-0.284,0.014,-0.354,0.141,-0.326,0.113,-0.498,0.099,-0.356,0.028,-0.471,0.581,0,0.353,-0.256,0.085,-1.004,1.061,0.086,1.595,-0.128,-0.398,-35260,-35260,-35260,-35260,0,0,0,0,0,0,0,0,0,0,0,1
GRASIM,20190314,20190313,20190312,-0.824,-2.024,0.206,-0.981,0.3,-0.904,0.911,-0.024,-0.024,-0.974,0.531,-0.061,0.024,-0.34,0.109,-0.255,0.097,-0.164,0.133,-0.122,0.218,-0.128,0.43,0,0.357,-0.122,0.303,-0.073,0.267,-0.195,-0.419,0.206,-0.981,-1.033,-0.006,0.378,-0.825,-1.033,-0.024,0.812,-0.241,0.352,-0.306,0.245,-0.222,0.054,-0.084,0,-0.198,0.072,-0.451,0.204,-0.084,0.06,-0.09,0.024,-0.174,0.06,-0.054,0.018,-0.162,0.054,-0.518,0.072,-0.884,0.58,-0.102,-0.102,0.496,-1.812,1.171,-1.812,0.2,-0.988,0.49,-1.818,1.165,-1.818,1.142,-1.15,1.813,-1.15,1,1
GRASIM,20190315,20190314,20190313,-82220,-82220,-83190,-83190,0.2,-0.988,0.122,-0.208,-0.018,-0.627,0.525,-0.061,-0.031,-0.388,0.141,-0.402,0.51,-0.21,0.478,0.08,1.559,-0.074,0.079,-0.474,0.876,-0.146,0.156,-0.411,0.878,-0.181,1.813,-83190,-83190,1.696,101.057,-0.824,-2.024,1.165,-1.033,0.3,-0.904,0.911,-0.024,-0.024,-0.974,0.531,-0.061,0.024,-0.34,0.109,-0.255,0.097,-0.164,0.133,-0.122,0.218,-0.128,0.43,0,0.357,-0.122,0.303,-0.073,0.267,-0.195,0.417,-0.006,-0.006,-83190,-83190,-83190,-83190,0,0,0,0,0,0,0,0,0,0,0,1
HCLTECH,20190314,20190313,20190312,2.234,0.557,1.172,-0.523,1.233,-0.316,1.4,0.136,0.092,-0.754,0.092,-0.576,0.488,-0.175,0.097,-0.471,0.019,-0.645,0.65,0.044,0.382,0.015,0.256,-0.121,0.295,-0.049,0.024,-0.511,0.262,-0.508,-0.005,1.172,-0.523,1.075,-0.993,2.485,0.957,1.075,0.883,1.389,-0.435,0.593,0.01,0.211,-0.282,0.044,-0.218,0.099,-0.218,0.094,-0.517,0.301,-0.084,0.394,-0.099,0.005,-0.129,0.01,-0.054,0.099,-0.049,0.384,-0.561,0.074,-0.614,0.01,-0.39,-0.39,1.172,-2.415,1.172,-2.415,0.476,-1.232,0.476,-3.137,0.476,-3.137,0.054,-2.191,0.054,-2.191,0,1
HCLTECH,20190315,20190314,20190313,-103460,-103460,-100575,-100575,0.476,-1.232,0.054,-0.895,-0.01,-0.725,0.108,-0.178,0.02,-0.97,0.05,-0.538,0.168,-0.264,0.173,-0.089,0.089,-0.179,0.099,-0.328,0.223,-0.015,0.02,-0.079,0.119,-0.274,-1.922,-100575,-100575,-2.866,97.045,2.234,0.557,-2.866,1.075,1.233,-0.316,1.4,0.136,0.092,-0.754,0.092,-0.576,0.488,-0.175,0.097,-0.471,0.019,-0.645,0.65,0.044,0.382,0.015,0.256,-0.121,0.295,-0.049,0.024,-0.511,0.262,-0.508,0.005,-0.705,-0.985,-100575,-100575,-100575,-100575,0,0,0,0,0,0,0,0,0,0,0,1
HDFC,20190314,20190313,20190312,2.025,0.962,1.238,0.166,0.132,-0.564,0.491,0.104,0.026,-0.207,0.026,-0.486,1.089,0.005,0.835,-0.028,0.163,-0.281,0.076,-0.171,0.015,-0.325,0.258,-0.033,0.079,-0.336,0.087,-0.401,0.177,-0.208,1.238,1.238,0.166,0.797,-0.866,1.355,0.668,0.797,0.964,0.269,-0.328,0.165,-0.197,0.249,0.016,0.267,-0.013,0.026,-0.21,0.05,-0.241,0.089,-0.305,0.152,-0.113,0.298,-0.129,0.133,-0.458,0.303,-0.113,0.826,-0.042,0.439,-0.289,-1.201,-0.264,-0.264,1.238,-0.069,1.238,-0.069,0.514,-0.566,0.514,-0.803,0.514,-0.803,0.147,-1.17,0.147,-1.17,1,0
HDFC,20190315,20190314,20190313,-196395,-196395,-195595,-195595,0.514,-0.566,0.147,-0.464,0.238,-0.912,0.191,-0.09,-0.046,-0.184,0.207,-0.049,0.224,-0.138,0.003,-0.156,0.018,-0.328,0.256,0.064,0.278,-0.182,0.158,-0.261,0.382,-0.064,-0.774,-195595,-195595,-0.196,99.542,2.025,0.962,-0.409,0.797,0.132,-0.564,0.491,0.104,0.026,-0.207,0.026,-0.486,1.089,0.005,0.835,-0.028,0.163,-0.281,0.076,-0.171,0.015,-0.325,0.258,-0.033,0.079,-0.336,0.087,-0.401,0.177,-0.208,-1.254,-0.733,-0.86,-195595,-195595,-195595,-195595,0,0,0,0,0,0,0,0,0,0,0,1
HDFCBANK,20190314,20190313,20190312,3.028,2.311,0.932,0.199,0.332,-0.338,0.907,0.046,0.02,-0.253,0.005,-0.155,0.879,0.005,0.494,0.045,-0.029,-0.212,0.379,-0.002,0.173,-0.047,0.329,-0.04,0.06,-0.495,0.316,-0.18,0.389,-0.225,1.866,0.932,0.199,2.223,-0.75,1.816,1.156,2.115,1.105,0.191,-0.105,0.056,-0.402,0.331,-0.089,0.314,-0.047,-0.016,-0.137,0.098,-0.047,0.119,-0.205,0.088,-0.093,0.301,-0.051,0.028,-0.333,0.193,-0.07,0.811,0.028,0.331,-0.092,-1.174,-0.389,-0.528,0.932,-0.722,0.932,-0.722,0.205,-0.533,0.205,-1.461,0.205,-1.461,-0.034,-1.273,-0.034,-1.273,1,0
HDFCBANK,20190315,20190314,20190313,-224190,-224190,-222375,-222375,0.205,-0.533,-0.036,-0.638,0.143,-0.871,0.368,-0.059,0.271,-0.101,0.043,-0.234,0.027,-0.22,0.047,-0.284,-0.059,-0.441,0.405,0.041,0.67,0.018,0.13,-0.419,0.271,-0.173,-0.629,-222375,-222375,-0.816,99.07,3.028,2.311,-0.816,2.115,0.332,-0.338,0.907,0.046,0.02,-0.253,0.005,-0.155,0.879,0.005,0.494,0.045,-0.029,-0.212,0.379,-0.002,0.173,-0.047,0.329,-0.04,0.06,-0.495,0.316,-0.18,0.389,-0.225,-1.902,-0.624,-0.734,-222375,-222375,-222375,-222375,0,0,0,0,0,0,0,0,0,0,0,1
